T_MeV,phase,nBH_over_n0,R_star_fm,W_over_T,log10_tau_s
30.0,unpaired,5.074916614024005,3.59066165,174.571739,-0.30769839379806946
30.0,unpaired,5.11471572962729,3.57407721,173.035429,-0.9686552786961854
30.0,unpaired,5.154514845230575,3.55713243,171.46853466666667,-1.6424781099850891
30.0,unpaired,5.194314592545799,3.53986494,169.87518933333334,-2.327390661517124
30.0,unpaired,5.234113708149084,3.52225745,168.2543663333333,-3.0238274241004426
30.0,unpaired,5.273912823752369,3.50435904,166.61122866666668,-3.729568959366821
30.0,unpaired,5.313712571067593,3.48608199,164.93823633333335,-4.447845393137547
30.0,unpaired,5.353511686670878,3.46747326,163.24038299999998,-5.176510649689429
30.0,unpaired,5.393310802274163,3.44850527,161.51577533333332,-5.916375006634033
30.0,unpaired,5.433110549589387,3.42922339,159.76921633333333,-6.665373415944735
30.0,unpaired,5.472909665192672,3.40965828,158.0040963333333,-7.422057247210494
30.0,unpaired,5.512708780795958,3.38972553,156.21338733333332,-8.189435097644683
30.0,unpaired,5.552508528111181,3.36944972,154.39999500000002,-8.966262913570034
30.0,unpaired,5.592307643714466,3.34891972,152.57250766666667,-9.748853915643846
30.0,unpaired,5.632106759317751,3.3280451,150.72345666666666,-10.540421131333554
30.0,unpaired,5.6719065066329755,3.3069138,148.86127100000002,-11.337351865130854
30.0,unpaired,5.711705622236261,3.28541618,146.976889,-12.143530770292871
30.0,unpaired,5.751504737839546,3.26363454,145.07819833333332,-12.955579087147665
30.0,unpaired,5.791304485154769,3.24159018,143.16763233333333,-13.772461253225666
30.0,unpaired,5.831103600758055,3.21924042,141.24208033333335,-14.595513743364284
30.0,unpaired,5.870902716361339,3.19664668,139.307405,-15.422226116420795
30.0,unpaired,5.9107024636765635,3.1737105,137.35578966666665,-16.25596005968287
30.0,unpaired,5.950501579279849,3.15055744,135.39849733333332,-17.09188894148445
30.0,unpaired,5.990300694883134,3.12719209,133.43638733333333,-17.92965047724737
30.0,unpaired,6.030100442198358,3.10350598,131.46091733333333,-18.772913776942005
30.0,unpaired,6.069899557801643,3.07962363,129.48300866666668,-19.616998824923336
30.0,unpaired,6.109699305116867,3.0554946,127.49896866666667,-20.46349629839527
30.0,unpaired,6.149498420720152,3.03111562,125.50905233333333,-21.312302895037092
30.0,unpaired,6.189297536323437,3.00660826,123.52358733333334,-22.158998112964323
30.0,unpaired,6.22909728363866,2.98180596,121.529558,-23.009161019915954
30.0,unpaired,6.268896399241946,2.95687458,119.540734,-23.856902975900734
30.0,unpaired,6.308695514845231,2.93171304,117.54945599999999,-24.705501930418077
30.0,unpaired,6.348496525584333,2.90643224,115.56487233333334,-25.551044946964712
30.0,unpaired,6.3882943777637395,2.88097323,113.58269333333332,-26.39537616738726
30.0,unpaired,6.428092229943147,2.85534549,111.60403466666666,-27.238015993954154
30.0,unpaired,6.467890082122553,2.82954904,109.62926366666667,-28.0788166232327
30.0,unpaired,6.507694251421352,2.80369088,107.666821,-28.914162572996762
30.0,unpaired,6.547492103600758,2.77767353,105.709567,-29.74711457525662
30.0,unpaired,6.587289955780164,2.75154979,103.76176466666668,-30.575848454285794
30.0,unpaired,6.62708780795957,2.72532127,101.82377266666667,-31.400212379537745
30.0,unpaired,6.666891977258371,2.69899408,99.89626866666667,-32.21991793030425
30.0,unpaired,6.706689829437776,2.67262125,97.98329600000001,-33.03323513946685
30.0,unpaired,6.746487681617182,2.64615878,96.08183066666668,-33.84146441271864
30.0,unpaired,6.786285533796589,2.61965881,94.19575633333334,-34.64293698031307
30.0,unpaired,6.826089703095389,2.59307937,92.32223566666667,-35.43887509230591
30.0,unpaired,6.865887555274795,2.56651766,90.46818400000001,-36.22631696012254
30.0,unpaired,6.905685407454201,2.5398898,88.62782433333334,-37.00773333538616
30.0,unpaired,6.9454832596336065,2.51328833,86.80759766666667,-37.78037130267779
30.0,unpaired,6.985287428932407,2.48663234,85.00202266666666,-38.5465763975872
30.0,unpaired,7.025085281111814,2.46001629,83.217517,-39.30360402848298
30.0,unpaired,7.064883133291219,2.43340271,81.45154099999999,-40.052538732167925
30.0,unpaired,7.104680985470625,2.40680006,79.70465933333334,-40.79313842696834
30.0,unpaired,7.1444788376500314,2.38025248,77.97970966666666,-41.52419307737239
30.0,unpaired,7.1842830069488315,2.3537269,76.274482,-42.246645103675554
30.0,unpaired,7.224080859128238,2.32727225,74.592035,-42.959192419208165
30.0,unpaired,7.263878711307644,2.30089483,72.93263133333333,-43.66171700782637
30.0,unpaired,7.30367656348705,2.27455954,71.29395666666666,-44.355209390636304
30.0,unpaired,7.34348073278585,2.24831437,69.67887166666667,-45.03845076667352
30.0,unpaired,7.3832785849652565,2.22216157,68.08734199999999,-45.71145299122857
30.0,unpaired,7.423076437144663,2.19611097,66.519782,-46.37404381019528
30.0,unpaired,7.462874289324068,2.17013101,64.974131,-47.02709560126224
30.0,unpaired,7.502678458622867,2.1442676,63.452944,-47.66952371506808
30.0,unpaired,7.542476310802275,2.11855757,61.958125333333335,-48.300518821921706
30.0,unpaired,7.5822741629816806,2.09293964,60.485884000000006,-48.92169249543314
30.0,unpaired,7.622072015161087,2.06745339,59.03828133333333,-49.532171040441895
30.0,unpaired,7.661869867340493,2.04210397,57.615355666666666,-50.131937372141344
30.0,unpaired,7.701674036639292,2.01689928,56.21728766666667,-50.72091750668617
30.0,unpaired,7.741471888818699,1.9918449,54.84410533333333,-51.29909711713234
30.0,unpaired,7.7812697409981055,1.96697333,53.497278666666666,-51.865858252831224
30.0,unpaired,7.821067593177512,1.94223172,52.17365433333334,-52.422535739672
30.0,unpaired,7.860871762476311,1.91765404,50.87477666666667,-52.96848082294822
30.0,unpaired,7.900669614655716,1.89327575,49.602182,-53.50304046685579
30.0,unpaired,7.940467466835124,1.86904076,48.35262766666666,-54.02759256868554
30.0,unpaired,7.98026531901453,1.84501166,47.129020999999995,-54.54090851172609
30.0,unpaired,8.020069488313329,1.82116558,45.92984066666667,-55.04363554854639
30.0,unpaired,8.059867340492735,1.79750604,44.75493033333333,-55.53583929204943
30.0,unpaired,8.099665192672141,1.77403579,43.60408666666667,-56.01761078382
30.0,unpaired,8.13946304485155,1.75075775,42.47711266666667,-56.48903617001393
30.0,unpaired,8.179267214150348,1.72767896,41.37400066666667,-56.950122916181535
30.0,unpaired,8.219065066329753,1.70482477,40.29558566666666,-57.40051969798193
30.0,unpaired,8.258862918509159,1.6821472,39.239253,-57.8413343254107
30.0,unpaired,8.298660770688565,1.65970173,38.207230333333335,-58.27163256511134
30.0,unpaired,8.338458622867973,1.63744066,37.196964,-58.692490835039166
30.0,unpaired,8.378262792166772,1.61541555,36.210432999999995,-59.10308514494836
30.0,unpaired,8.418060644346179,1.59360194,35.24615966666667,-59.50403860844618
30.0,unpaired,8.457858496525585,1.57200379,34.303958333333334,-59.895433790790044
30.0,unpaired,8.49765634870499,1.5506455,33.384511333333336,-60.27699253433579
30.0,unpaired,8.53746051800379,1.52948465,32.485628766666665,-60.64963451701775
30.0,unpaired,8.577258370183197,1.5085433,31.60790473333333,-61.01311776214549
30.0,unpaired,8.617056222362603,1.48784512,30.751952733333333,-61.36719199621055
30.0,unpaired,8.656854074542009,1.46734949,29.915731833333332,-61.712714733790946
30.0,unpaired,8.696658243840808,1.44709793,29.100578166666665,-62.04913550469135
30.0,unpaired,8.736456096020214,1.42707194,28.305372700000003,-62.376925444874644
30.0,unpaired,8.77625394819962,1.40727116,27.529746833333334,-62.6962471926872
30.0,unpaired,8.816051800379027,1.38769663,26.773388766666667,-63.00723670763519
30.0,unpaired,8.855855969677828,1.36832948,26.035234933333335,-63.31034148455339
30.0,unpaired,8.895653821857234,1.34920922,25.316444333333333,-63.6050879029548
30.0,unpaired,8.93545167403664,1.33031624,24.615919833333333,-63.891938874198935
30.0,unpaired,8.975249526216045,1.31164974,23.93329256666667,-64.17105440011873
30.0,unpaired,9.015047378395451,1.29321163,23.26829456666667,-64.4425529851338
30.0,unpaired,9.054851547694252,1.27500056,22.620543966666666,-64.70660158487465
30.0,unpaired,9.094649399873658,1.25701637,21.9897054,-64.96334399800377
30.0,unpaired,9.134447252053064,1.23924239,21.374881033333335,-65.21316030724692
30.0,unpaired,9.17424510423247,1.22171118,20.776875533333335,-65.45572786783241
30.0,unpaired,9.21404927353127,1.20440541,20.194769599999997,-65.69143311299467
30.0,unpaired,9.253847125710676,1.1873101,19.627756533333336,-65.92061378999674
30.0,unpaired,9.293644977890082,1.1704392,19.076001566666665,-66.14321304548766
30.0,unpaired,9.333442830069488,1.15380669,18.539648333333332,-66.35918111517341
30.0,unpaired,9.373246999368288,1.13738276,18.017436033333336,-66.56904203711483
30.0,unpaired,9.413044851547696,1.12116701,17.5090768,-66.7729222292088
30.0,unpaired,9.452842703727102,1.10518576,17.015106533333334,-66.9706130767353
30.0,unpaired,9.492640555906506,1.08941246,16.5344187,-67.16257395323974
30.0,unpaired,9.532438408085913,1.07385745,16.067057033333334,-67.34879756272555
30.0,unpaired,9.572242577384712,1.05850857,15.612389133333332,-67.5295504522106
30.0,unpaired,9.61204042956412,1.04337699,15.1704824,-67.70481359456925
30.0,unpaired,9.651838281743526,1.02846173,14.741042666666667,-67.87471831488028
30.0,unpaired,9.691636133922932,1.01375004,14.323447966666667,-68.039524634095
30.0,unpaired,9.731440303221731,0.999240878,13.917426366666666,-68.19935318071748
30.0,unpaired,9.771238155401138,0.984945086,13.523035933333334,-68.3541911713618
30.0,unpaired,9.811036007580544,0.970850768,13.1397069,-68.50427815554247
30.0,unpaired,9.85083385975995,0.956957671,12.767201133333334,-68.64972175465853
30.0,unpaired,9.89063802905875,0.943275645,12.405549233333334,-68.79052226936241
30.0,unpaired,9.930435881238155,0.929783757,12.0539737,-68.92699970842186
30.0,unpaired,9.970233733417562,0.91649245,11.712531433333334,-69.05914498002616
30.0,unpaired,10.010031585596968,0.903402345,11.381020233333334,-69.18705343513
30.0,unpaired,10.049835754895767,0.890504529,11.0590037,-69.31091190561082
30.0,unpaired,10.089633607075173,0.877801386,10.7463373,-69.43079250387491
30.0,unpaired,10.12943145925458,0.865287265,10.442682666666666,-69.54684638054789
30.0,unpaired,10.169229311433986,0.852976828,10.148195066666666,-69.6590363653546
30.0,unpaired,10.209027163613394,0.840851643,9.862238133333333,-69.76763637285987
30.0,unpaired,10.248831332912193,0.828928952,9.585028333333334,-69.87260157848281
30.0,unpaired,10.288629185091597,0.817215086,9.316516933333332,-69.97401132989339
30.0,unpaired,10.328427037271004,0.805720704,9.056757733333335,-70.07198177318413
30.0,unpaired,10.36822488945041,0.790802866,8.723799266666667,-70.19034867572488
30.0,unpaired,10.40802905874921,0.779478556,8.4760648,-70.28227346664032
30.0,unpaired,10.447826910928617,0.768330157,8.235647433333334,-70.37115245809004
30.0,unpaired,10.487624763108023,0.75734958,8.002214566666668,-70.45717231571089
30.0,unpaired,10.52742261528743,0.746544628,7.775776466666667,-70.54046864314935
30.0,unpaired,10.567226784586229,0.73592134,7.556300166666667,-70.6218868206072
30.0,unpaired,10.607024636765635,0.723574575,7.3051459,-70.70340348853188
30.0,unpaired,10.646822488945041,0.713178509,7.096952766666666,-70.77789064159161
30.0,unpaired,10.686620341124447,0.702941113,6.8948671,-70.8497651278663
30.0,unpaired,10.726424510423248,0.692853669,6.698585966666667,-70.91915059759458
30.0,unpaired,10.766222362602655,0.682921142,6.5080786999999996,-70.98606799705217
30.0,unpaired,10.806020214782059,0.673141051,6.323171266666666,-71.05059408626909
30.0,unpaired,10.845818066961465,0.663511565,6.143706233333333,-71.11279699531113
30.0,unpaired,10.885615919140871,0.654018566,5.969305733333333,-71.17282315297736
30.0,unpaired,10.925420088439672,0.644678398,5.800156333333334,-71.23061843588036
30.0,unpaired,10.965217940619079,0.635476934,5.635889066666667,-71.28632480340842
30.0,unpaired,11.005015792798485,0.626418097,5.476466599999999,-71.33996750345771
30.0,unpaired,11.044813644977891,0.617494393,5.3216524666666665,-71.39164049679606
30.0,unpaired,11.08461781427669,0.608704524,5.1713246,-71.44139826705238
30.0,unpaired,11.124415666456096,0.600056708,5.025522733333333,-71.48923886679776
30.0,unpaired,11.164213518635503,0.591532508,4.883840466666666,-71.53531282052302
30.0,unpaired,11.204011370814909,0.583142319,4.7463594,-71.57960402084213
30.0,unpaired,11.243815540113708,0.574883776,4.612947966666667,-71.62216953643515
30.0,unpaired,11.283613392293114,0.566748451,4.483382533333333,-71.66309523233015
30.0,unpaired,11.32341124447252,0.558736117,4.3575761,-71.70242082336696
30.0,unpaired,11.363209096651927,0.550844963,4.235418833333333,-71.7401943311775
30.0,unpaired,11.403006948831333,0.543079217,4.116895133333333,-71.7764322026146
30.0,unpaired,11.442811118130132,0.535433788,4.0018479,-71.81119937786214
30.0,unpaired,11.482608970309538,0.527900967,3.8900868666666666,-71.84456468140974
30.0,unpaired,11.522406822488946,0.520484916,3.7816018666666666,-71.87654602498354
30.0,unpaired,11.562204674668353,0.513183664,3.6762924333333333,-71.90718306697772
30.0,unpaired,11.602008843967152,0.505996715,3.5740818,-71.93651497601594
30.0,unpaired,11.641806696146556,0.49891436,3.4747662,-71.9646129408504
30.0,unpaired,11.681604548325963,0.491944138,3.3783874000000003,-71.9914762111745
30.0,unpaired,11.72140240050537,0.485080288,3.2848022233333336,-72.01715962752849
30.0,unpaired,11.76120656980417,0.478321182,3.19392802,-72.04169916053657
30.0,unpaired,11.801004421983576,0.471668805,3.1057318533333333,-72.0651153186495
30.0,unpaired,11.840802274162982,0.465114184,3.0200379766666665,-72.08746986262491
30.0,unpaired,11.880600126342388,0.458664024,2.9368787666666667,-72.10876547162701
30.0,unpaired,11.920404295641188,0.452308531,2.8560743166666667,-72.12906347072658
30.0,unpaired,11.960202147820594,0.446053141,2.77764208,-72.1483709581307
30.0,unpaired,12.0,0.439890514,2.7014396466666666,-72.1667358809385
30.0,cfl,0.1,7.08938904,701.6827133333334,232.38266096067818
30.0,cfl,0.13979930511686672,6.46486812,583.47619,180.8086563785388
30.0,cfl,0.17959867340492736,6.07576441,515.32747,151.0265856831142
30.0,cfl,0.21939797852179407,5.79972811,469.53915333333333,130.9879989937735
30.0,cfl,0.25919734680985473,5.58746452,435.77169,116.19231323304808
30.0,cfl,0.2989966519267214,5.41511302,409.2752933333333,104.57072595643798
30.0,cfl,0.33879595704358817,5.26969321,387.5614166666667,95.03861872754378
30.0,cfl,0.3785953253316488,5.14355248,369.2021433333333,86.97321505025347
30.0,cfl,0.4183946304485155,5.03184842,353.3131133333334,79.98855721702188
30.0,cfl,0.4581939987365761,4.93137703,339.31795666666665,73.83293116796075
30.0,cfl,0.49799330385344287,4.83991281,326.82134766666667,68.3335817640428
30.0,cfl,0.5377926721415035,4.75583993,315.5396856666667,63.36651659036164
30.0,cfl,0.5775919772583702,4.67794139,305.2619603333333,58.839440595873754
30.0,cfl,0.6173912823752369,4.60528322,295.82778666666667,54.682173608854875
30.0,cfl,0.6571907770056854,4.53711131,287.10974600000003,50.83895367954196
30.0,cfl,0.6969898926089704,4.47281936,279.00650766666666,47.26542569526889
30.0,cfl,0.7367890082122552,4.41190726,271.43558133333335,43.925475258085605
30.0,cfl,0.7765887555274795,4.3539495,264.3280046666667,40.78891287021362
30.0,cfl,0.8163878711307644,4.29859326,257.6270983333333,37.830922265366894
30.0,cfl,0.8561869867340492,4.24553446,251.28476633333332,35.030445137429666
30.0,cfl,0.8959867340492736,4.19451328,245.26037566666668,32.369689857502145
30.0,cfl,0.9357858496525585,4.14531031,239.51983033333332,29.83372505756927
30.0,cfl,0.9755855969677827,4.09774775,234.03529233333333,27.41034956410266
30.0,cfl,1.0153847125710675,4.05166239,228.78176433333334,25.08861514014524
30.0,cfl,1.0551838281743526,4.0069276,223.73936533333332,22.859801939174677
30.0,cfl,1.0949835754895767,3.96343373,218.89089033333332,20.716362789006286
30.0,cfl,1.1347826910928616,3.9210889,214.22174566666666,18.651893395746214
30.0,cfl,1.1745818066961466,3.87982008,209.7199193333333,16.66111476923021
30.0,cfl,1.214381554011371,3.83956645,205.37515166666665,14.739515229783676
30.0,cfl,1.2541806696146558,3.80028559,201.17948366666667,12.883584687686193
30.0,cfl,1.2939797852179407,3.76193539,197.12526433333332,11.089951691438099
30.0,cfl,1.333779532533165,3.72448512,193.20627166666665,9.35586928781474
30.0,cfl,1.3735786481364498,3.68791882,189.41800166666664,7.679335934559702
30.0,cfl,1.413377763739735,3.65221259,185.75527333333332,6.05806176288954
30.0,cfl,1.453177511054959,3.61735952,182.21477466666664,4.490566926843918
30.0,cfl,1.4929766266582438,3.5833462,178.79263600000002,2.975134329823151
30.0,cfl,1.532775742261529,3.55016525,175.4856946666667,1.5103546027246888
30.0,cfl,1.5725754895767532,3.51781556,172.29148533333333,0.09512005533832615
30.0,cfl,1.6123746051800378,3.48628605,169.20664366666668,-1.2720602890225539
30.0,cfl,1.652173720783323,3.45557541,166.228839,-2.5922323559640397
30.0,cfl,1.6919734680985472,3.42567388,163.35499866666666,-3.866759039991409
30.0,cfl,1.7317725837018318,3.39657973,160.58289866666667,-5.096635256675789
30.0,cfl,1.771571699305117,3.36828252,157.909562,-6.283179283705292
30.0,cfl,1.8113714466203412,3.34077148,155.33206733333333,-7.42768347183458
30.0,cfl,1.8511705622236259,3.3140395,152.84792000000002,-8.531254906580166
30.0,cfl,1.890969677826911,3.28807192,150.45400866666665,-9.595263595053458
30.0,cfl,1.9307694251421352,3.26285784,148.14765333333335,-10.620893231498833
30.0,cfl,1.9705685407454203,3.23838643,145.92626766666666,-11.609284971767549
30.0,cfl,2.010367656348705,3.21463154,143.785971,-12.562132653027597
30.0,cfl,2.050167403663929,3.19158319,141.72443133333334,-13.480466137600875
30.0,cfl,2.089966519267214,3.16921203,139.73768233333334,-14.366011245197619
30.0,cfl,2.129765634870499,3.14749156,137.82212566666666,-15.22033506658375
30.0,cfl,2.169565382185723,3.12644816,135.97883533333334,-16.04300091530859
30.0,cfl,2.209364497789008,3.1060079,134.20023966666665,-16.837273662294166
30.0,cfl,2.249163613392293,3.08617611,132.48574233333335,-17.60342836401202
30.0,cfl,2.2889633607075175,3.06690917,130.83061133333334,-18.343509054163725
