set,quark_tag,snapshot,sigma,phase,nBH_over_n0,T_nuc_MeV
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.43812697409981,22.549618423555096
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.477926721415035,22.56499104393533
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.51772583701832,22.55132959228811
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.557524952621605,22.54063616473924
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.597324699936829,22.529973741474926
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.6371238155401135,22.518885358493915
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.676922931143398,22.507361173220477
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.716722678458623,22.495469962193678
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.756521794061908,22.48319189157522
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.796320909665193,22.47045450183422
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.836120656980417,22.457362935530018
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.875919772583702,22.4437975414912
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.915718888186986,22.429841962447952
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.955518635502211,22.41547536011621
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,4.995317751105496,22.400653788469764
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.035116866708781,22.385400698030338
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.074916614024005,22.369727243161833
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.11471572962729,22.35360453091333
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.154514845230575,22.337025542804888
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.194314592545799,22.320015367999115
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.234113708149084,22.302560935184857
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.273912823752369,22.284633724542314
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.313712571067593,22.266274408183065
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.353511686670878,22.24740848014817
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.393310802274163,22.22805259425754
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.433110549589387,22.20823026125655
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.472909665192672,22.187902999716403
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.512708780795958,22.167067463302075
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.552508528111181,22.145729500779453
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.592307643714466,22.123821219900687
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.632106759317751,22.10138312110916
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.6719065066329755,22.078429811371247
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.711705622236261,22.05482632462545
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.751504737839546,22.03068560697663
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.791304485154769,22.005958572835066
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.831103600758055,21.98058264357241
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.870902716361339,21.954600341141273
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.9107024636765635,21.927936329947563
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.950501579279849,21.90063402970172
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,5.990300694883134,21.87270010494099
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.030100442198358,21.844007721602047
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.069899557801643,21.81468395171328
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.109699305116867,21.78456137672689
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.149498420720152,21.75374007117719
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.189297536323437,21.722214378248623
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.22909728363866,21.68987853607168
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.268896399241946,21.656757966289582
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.308695514845231,21.622911650385916
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.348496525584333,21.58818661976744
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.3882943777637395,21.55272827701228
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.428092229943147,21.516393070624527
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.467890082122553,21.479181482376948
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.507694251421352,21.44121894904474
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.547492103600758,21.40231607212912
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.587289955780164,21.362549905941464
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.62708780795957,21.321911670373687
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.666891977258371,21.280371948368575
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.706689829437776,21.237862382524643
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.746487681617182,21.19443765361697
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.786285533796589,21.150145695701564
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.826089703095389,21.104868228299054
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.865887555274795,21.058577434071324
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.905685407454201,21.011318565221146
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.9454832596336065,20.963102812577606
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,6.985287428932407,20.913828134513565
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.025085281111814,20.86355038328842
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.064883133291219,20.812270025805965
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.104680985470625,20.759931131083402
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.1444788376500314,20.70650532642887
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.1842830069488315,20.651978701899356
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.224080859128238,20.596391195336235
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.263878711307644,20.53970878990899
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.30367656348705,20.481866570113773
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.34348073278585,20.422926836200823
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.3832785849652565,20.362814664474236
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.423076437144663,20.301492845884844
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.462874289324068,20.238965637587082
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.502678458622867,20.175333144400003
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.542476310802275,20.11039891632248
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.5822741629816806,20.044164675848755
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.622072015161087,19.976765137091675
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.661869867340493,19.908024211720594
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.701674036639292,19.838016096008797
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.741471888818699,19.76671739013023
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.7812697409981055,19.694089929722388
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.821067593177512,19.62016512375565
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.860871762476311,19.544945567440838
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.900669614655716,19.468352733450597
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.940467466835124,19.390349620436652
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,7.98026531901453,19.31101815258309
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.020069488313329,19.23027129186565
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.059867340492735,19.14818281431136
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.099665192672141,19.06469499483129
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.13946304485155,18.979736950362074
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.179267214150348,18.89343786547056
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.219065066329753,18.80557734762091
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.258862918509159,18.716319037871898
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.298660770688565,18.625579457085866
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.338458622867973,18.533301979117663
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.378262792166772,18.439507685922585
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.418060644346179,18.344257765770426
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.457858496525585,18.247356857470066
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.49765634870499,18.148969277137066
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.53746051800379,18.048989379272907
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.577258370183197,17.947389002773384
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.617056222362603,17.84416099604777
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.656854074542009,17.73925639011959
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.696658243840808,17.63268579946973
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.736456096020214,17.52430661580965
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.77625394819962,17.414290927707075
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.816051800379027,17.302519692561074
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.855855969677828,17.18886404123689
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.895653821857234,17.073577465509647
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.93545167403664,16.956340714074713
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,8.975249526216045,16.837334730701503
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.015047378395451,16.716528441599078
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.054851547694252,16.593791494483817
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.094649399873658,16.469267810049757
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.134447252053064,16.34291722684809
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.17424510423247,16.2146650623462
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.21404927353127,16.08461767009538
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.253847125710676,15.952797444763275
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.293644977890082,15.819123021785325
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.333442830069488,15.683753767117105
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.373246999368288,15.546579756817666
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.413044851547696,15.4076659050852
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.452842703727102,15.266892165456763
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.492640555906506,15.124343797055404
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.532438408085913,14.97979192101528
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.572242577384712,14.833112717861667
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.61204042956412,14.684113476963393
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.651838281743526,14.532117337790487
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.691636133922932,14.37728034607749
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.731440303221731,14.219881173571293
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.771238155401138,14.059898553334566
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.811036007580544,13.897461937401422
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.85083385975995,13.732562809606623
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.89063802905875,13.565648237876644
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.930435881238155,13.397073698583014
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,9.970233733417562,13.226851514042952
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.010031585596968,13.05532710058745
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.049835754895767,12.882326400837545
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.089633607075173,12.708025971736566
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.12943145925458,12.532182575784702
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.169229311433986,12.354719033422379
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.209027163613394,12.175588246928138
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.248831332912193,11.987039637727559
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.288629185091597,11.801779848935125
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.328427037271004,11.612982878830772
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.36822488945041,11.420468360417331
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.40802905874921,11.223901727693136
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.447826910928617,11.023765148965296
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.487624763108023,10.82067865799802
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.52742261528743,10.613592447682368
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.567226784586229,10.40747404216618
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.607024636765635,10.202337495925555
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.646822488945041,9.99980258412403
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.686620341124447,9.80135798916412
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.726424510423248,9.604166790352986
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.766222362602655,9.399798945216636
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.806020214782059,9.188281287666973
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.845818066961465,8.968246703391586
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.885615919140871,8.73835605185872
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.925420088439672,8.498002027545413
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,10.965217940619079,8.24759048047282
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.005015792798485,7.988158774130912
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.044813644977891,7.725355231523063
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.08461781427669,7.477384968105601
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.124415666456096,7.2496323790591815
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.164213518635503,7.039534398822792
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.204011370814909,6.842792479330364
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.243815540113708,6.654986735481481
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.283613392293114,6.471465895929027
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.32341124447252,6.287613426678331
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.363209096651927,6.098169394161043
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.403006948831333,5.895975867927231
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.442811118130132,5.676179808997519
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.482608970309538,5.443210492440729
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.522406822488946,5.211702737825062
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.562204674668353,4.9988788452804584
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.602008843967152,4.812760019908407
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.641806696146556,4.654416036679362
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.681604548325963,4.519511839336788
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.72140240050537,4.428952995614042
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.76120656980417,4.344869989730475
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.801004421983576,4.263839815737505
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.840802274162982,4.1849914031973166
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.880600126342388,4.107513078182842
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.920404295641188,4.030637985150151
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,11.960202147820594,3.9538695236728034
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,200.0,unpCFL,12.0,3.8762440511331318
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.403344283006949,99.84182865696924
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.443144030322173,99.68128997184826
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.4829431459254576,99.52174579925963
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.522742261528743,99.36308211025137
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.562542008843967,99.20521980532097
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.6023411244472525,99.04812783936059
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.642140240050537,98.89169519023235
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.681939987365761,98.73581508550335
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.7217391029690465,98.58044460957055
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.761538218572331,98.42547031181819
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.801337965887555,98.27088572116783
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.8411370814908405,98.11655433096853
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.880936197094125,97.9624731195383
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.92073594440935,97.80854903657965
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,3.9605350600126346,97.65465181947539
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.00033417561592,97.50080147346212
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.040133922931144,97.34692990116281
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.079933038534429,97.19268958222415
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.119732154137713,97.03848345405245
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.1595319014529375,96.88404733153186
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.199331017056222,96.72915550259933
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.239130132659508,96.5737782505501
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.278929879974732,96.4181627038315
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.318728995578017,96.26194174024815
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.358528742893241,96.10485877757081
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.3983278584965255,95.94725320338053
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.43812697409981,95.7890751155937
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.477926721415035,95.62990262047654
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.51772583701832,95.47018817001147
Set B,B4158_D157_a0.13_ms100,$t_{T_\mathrm{max}}$,250.0,unpaired,4.557524952621605,95.30921570504815
